job_title,Coding_experience,programming_languages,IDE,Hosted_notebook,Computing_platform,Cluster
Machine Learning Engineer,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,5-10 years,"['Python', 'R', 'SQL', 'Bash', 'MATLAB']",RStudio,Binder / JupyterHub,A personal computer or laptop,3
Data Analyst,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Colab Notebooks,Other,3
Data Scientist,5-10 years,"['Julia', 'Bash']",Notepad++,IBM Watson Studio,A cloud computing platform (AWS,2
Software Engineer,5-10 years,"['Python', 'Java', 'Javascript']",Visual Studio Code (VSCode),Colab Notebooks,A personal computer or laptop,3
Machine Learning Engineer,1-2 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Data Scientist,20+ years,"['Python', 'R']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Product/Project Manager,20+ years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,10-20 years,"['Python', 'R', 'SQL', 'C++', 'Java', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,1-2 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,< 1 years,['R'],RStudio,Unknown,A personal computer or laptop,0
Product/Project Manager,< 1 years,['Bash'],Vim / Emacs,Unknown,Unknown,0
Data Analyst,< 1 years,"['Python', 'SQL']",Visual Studio Code (VSCode),Unknown,A personal computer or laptop,0
Machine Learning Engineer,3-5 years,"['Python', 'SQL', 'Java', 'MATLAB']",Visual Studio Code (VSCode),Kaggle Notebooks,A cloud computing platform (AWS,2
Data Scientist,3-5 years,"['Python', 'R', 'SQL', 'C++', 'Bash']",RStudio,Colab Notebooks,A personal computer or laptop,3
Other,20+ years,"['Python', 'SQL', 'Java', 'Other']",Visual Studio Code (VSCode),Unknown,A cloud computing platform (AWS,0
Student,3-5 years,"['Python', 'SQL', 'C', 'C++', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Research Scientist,1-2 years,"['Python', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Data Scientist,10-20 years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Unknown,A cloud computing platform (AWS,2
Software Engineer,5-10 years,"['Python', 'Java']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Scientist,3-5 years,"['Python', 'R', 'SQL', 'C', 'C++', 'Java', 'MATLAB', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,5-10 years,"['Python', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Data Analyst,< 1 years,['Python'],Spyder,Kaggle Notebooks,A personal computer or laptop,1
Other,< 1 years,['Python'],Visual Studio Code (VSCode),Kaggle Notebooks,A personal computer or laptop,1
Currently not employed,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,5-10 years,"['Python', 'SQL']",PyCharm,Colab Notebooks,A cloud computing platform (AWS,2
Data Engineer,10-20 years,"['Python', 'R', 'SQL', 'C', 'C++', 'Java', 'Javascript', 'Other']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,< 1 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Research Scientist,< 1 years,['Python'],Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Data Scientist,< 1 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Software Engineer,< 1 years,['C++'],Unknown,Unknown,A personal computer or laptop,0
Data Analyst,1-2 years,"['Python', 'SQL']",Jupyter (JupyterLab,Other,A personal computer or laptop,3
Student,< 1 years,['Python'],RStudio,Unknown,A personal computer or laptop,0
Business Analyst,1-2 years,"['Python', 'R', 'SQL']",RStudio,Unknown,A personal computer or laptop,0
Currently not employed,3-5 years,['Python'],Unknown,Unknown,A personal computer or laptop,0
Data Scientist,5-10 years,['Python'],Visual Studio,Colab Notebooks,A personal computer or laptop,3
Data Scientist,5-10 years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Kaggle Notebooks,A deep learning workstation (NVIDIA GTX,2
Data Analyst,1-2 years,"['Python', 'SQL', 'C++', 'Java', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Machine Learning Engineer,3-5 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Machine Learning Engineer,10-20 years,"['Python', 'SQL', 'Java']",Jupyter (JupyterLab,Amazon Sagemaker Studio,A cloud computing platform (AWS,2
Student,< 1 years,"['Python', 'C', 'MATLAB']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Data Scientist,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Software Engineer,3-5 years,"['Python', 'Javascript']",Jupyter (JupyterLab,IBM Watson Studio,A personal computer or laptop,3
Student,5-10 years,"['Python', 'R', 'C', 'C++', 'Java']",RStudio,Azure Notebooks,A personal computer or laptop,3
Student,1-2 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Software Engineer,1-2 years,"['Python', 'C++', 'Javascript']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,3-5 years,"['Python', 'SQL']",PyCharm,Unknown,Unknown,0
Data Scientist,< 1 years,"['Python', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Engineer,3-5 years,"['Python', 'C', 'MATLAB']",Visual Studio,Unknown,A personal computer or laptop,0
Machine Learning Engineer,3-5 years,"['Python', 'R', 'SQL', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Data Scientist,5-10 years,"['R', 'Bash']",RStudio,Other,A personal computer or laptop,3
Student,1-2 years,"['Python', 'C', 'C++', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,20+ years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,Other,1
Currently not employed,3-5 years,['Python'],Unknown,Unknown,Unknown,0
Product/Project Manager,1-2 years,['C'],Notepad++,Unknown,A personal computer or laptop,0
Data Scientist,5-10 years,"['Python', 'R']",Jupyter (JupyterLab,IBM Watson Studio,A cloud computing platform (AWS,2
Data Analyst,5-10 years,"['Python', 'SQL', 'Other']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'C']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Machine Learning Engineer,3-5 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Currently not employed,< 1 years,"['Python', 'R', 'SQL']",Visual Studio Code (VSCode),Azure Notebooks,A personal computer or laptop,3
Student,3-5 years,"['Python', 'SQL', 'C++', 'Javascript', 'Julia']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Data Scientist,3-5 years,"['Python', 'Other']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
DBA/Database Engineer,10-20 years,"['Python', 'SQL']",Visual Studio Code (VSCode),Binder / JupyterHub,A cloud computing platform (AWS,2
Product/Project Manager,20+ years,"['Python', 'R', 'SQL', 'Bash']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Student,5-10 years,"['Python', 'R', 'C', 'Javascript', 'Bash', 'MATLAB']",Visual Studio Code (VSCode),Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,1-2 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,1-2 years,"['Python', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A deep learning workstation (NVIDIA GTX,3
Software Engineer,1-2 years,"['Python', 'Java']",Vim / Emacs,Unknown,A personal computer or laptop,0
Student,< 1 years,"['Python', 'C++', 'Swift']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Other,3-5 years,"['Python', 'SQL', 'C++', 'Java', 'Bash']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Data Scientist,3-5 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Data Analyst,3-5 years,"['Python', 'SQL', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,< 1 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Other,1-2 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Engineer,10-20 years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Data Analyst,5-10 years,"['C++', 'Javascript', 'MATLAB']",Visual Studio,Azure Notebooks,A personal computer or laptop,3
Student,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,10-20 years,"['Python', 'R', 'SQL', 'MATLAB']",Visual Studio Code (VSCode),Colab Notebooks,A cloud computing platform (AWS,2
Data Analyst,3-5 years,"['R', 'SQL']",RStudio,Unknown,A personal computer or laptop,0
Data Analyst,1-2 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Other,20+ years,['R'],RStudio,Unknown,A personal computer or laptop,0
Data Analyst,3-5 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Statistician,< 1 years,"['Python', 'Javascript']",Visual Studio Code (VSCode),Amazon Sagemaker Studio,A personal computer or laptop,3
Research Scientist,< 1 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Research Scientist,3-5 years,"['Python', 'C', 'C++']",Jupyter (JupyterLab,Colab Notebooks,Unknown,3
Other,5-10 years,"['Python', 'R', 'C']",Jupyter (JupyterLab,Unknown,A cloud computing platform (AWS,2
Machine Learning Engineer,3-5 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Data Scientist,10-20 years,"['Python', 'R', 'SQL', 'Swift']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Software Engineer,20+ years,"['Python', 'SQL', 'C', 'Java', 'Javascript', 'Swift']",Jupyter (JupyterLab,Colab Notebooks,A deep learning workstation (NVIDIA GTX,3
Software Engineer,1-2 years,"['Python', 'SQL', 'C', 'C++', 'MATLAB']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Student,1-2 years,"['Python', 'C', 'C++']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,1-2 years,['Python'],Other,Colab Notebooks,A personal computer or laptop,3
Data Analyst,3-5 years,"['Python', 'SQL', 'Other']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Other,10-20 years,"['Python', 'R', 'C', 'C++', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Statistician,5-10 years,['Other'],RStudio,Unknown,A personal computer or laptop,0
Data Scientist,3-5 years,['Python'],Jupyter (JupyterLab,IBM Watson Studio,A personal computer or laptop,3
Research Scientist,5-10 years,"['Python', 'R']",Jupyter (JupyterLab,Unknown,A cloud computing platform (AWS,2
Software Engineer,20+ years,"['SQL', 'C', 'C++', 'Javascript']",Visual Studio,Azure Notebooks,A personal computer or laptop,3
Data Scientist,10-20 years,"['Python', 'R']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Data Scientist,3-5 years,"['Python', 'Bash']",Visual Studio Code (VSCode),Kaggle Notebooks,A personal computer or laptop,1
Statistician,3-5 years,"['Python', 'R', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Software Engineer,10-20 years,"['Python', 'SQL', 'Java', 'Javascript', 'Bash']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Product/Project Manager,< 1 years,['Python'],PyCharm,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,10-20 years,"['SQL', 'Java', 'Javascript', 'Bash']",Visual Studio Code (VSCode),Unknown,Unknown,0
Other,5-10 years,"['Python', 'SQL', 'C', 'C++', 'Javascript', 'MATLAB']",Visual Studio Code (VSCode),Unknown,A personal computer or laptop,0
Student,1-2 years,"['Python', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Analyst,10-20 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Other,5-10 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Engineer,10-20 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,A cloud computing platform (AWS,2
Student,< 1 years,"['C', 'C++']",Visual Studio,Google Cloud AI Platform Notebooks,A personal computer or laptop,3
Student,< 1 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Data Analyst,< 1 years,"['Python', 'R', 'SQL', 'Bash']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,20+ years,"['Python', 'SQL', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,5-10 years,"['Python', 'SQL']",Sublime Text,Colab Notebooks,A deep learning workstation (NVIDIA GTX,3
Data Scientist,20+ years,"['Python', 'R', 'SQL', 'Bash']",Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Student,3-5 years,"['Python', 'SQL', 'Java']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Student,3-5 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Engineer,3-5 years,"['Python', 'SQL', 'Java', 'Javascript']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,3-5 years,"['Python', 'R', 'SQL']",Jupyter (JupyterLab,Unknown,Unknown,0
Software Engineer,20+ years,"['SQL', 'Java', 'Javascript']",Visual Studio,Unknown,A personal computer or laptop,0
Data Scientist,3-5 years,['Python'],Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Other,1-2 years,['C'],Notepad++,Google Cloud Datalab Notebooks,A cloud computing platform (AWS,2
Student,1-2 years,"['Python', 'Java']",PyCharm,Colab Notebooks,A personal computer or laptop,3
Software Engineer,20+ years,['SQL'],Notepad++,Colab Notebooks,A personal computer or laptop,3
Data Scientist,5-10 years,"['Python', 'R', 'SQL']",Jupyter (JupyterLab,Databricks Collaborative Notebooks,A cloud computing platform (AWS,2
Software Engineer,1-2 years,"['Python', 'R', 'SQL', 'C++', 'Javascript', 'Other']",RStudio,Unknown,A personal computer or laptop,0
Currently not employed,5-10 years,"['Python', 'R', 'SQL', 'C', 'C++', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,5-10 years,['Python'],Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Other,3-5 years,['Python'],PyCharm,Kaggle Notebooks,A personal computer or laptop,1
Research Scientist,3-5 years,"['Python', 'SQL']",Visual Studio Code (VSCode),Colab Notebooks,A personal computer or laptop,3
Data Analyst,3-5 years,"['Python', 'SQL']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Currently not employed,1-2 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Analyst,< 1 years,"['Python', 'C', 'Java']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Machine Learning Engineer,1-2 years,"['Python', 'C++', 'Java', 'MATLAB']",Visual Studio Code (VSCode),Unknown,A personal computer or laptop,0
Student,5-10 years,"['Python', 'R', 'Javascript']",Jupyter (JupyterLab,Binder / JupyterHub,A personal computer or laptop,3
Student,1-2 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Software Engineer,3-5 years,"['Python', 'SQL', 'Java', 'Javascript', 'Bash', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Other,3-5 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Software Engineer,20+ years,"['Python', 'Java']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Software Engineer,10-20 years,"['Python', 'SQL', 'Java']",PyCharm,Kaggle Notebooks,Unknown,2
Student,1-2 years,"['Python', 'Javascript']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Machine Learning Engineer,1-2 years,"['Python', 'C++', 'MATLAB']",Visual Studio Code (VSCode),Kaggle Notebooks,A personal computer or laptop,1
Data Scientist,3-5 years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Binder / JupyterHub,A cloud computing platform (AWS,2
Currently not employed,5-10 years,"['Python', 'R', 'Java', 'MATLAB']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Other,1-2 years,['C'],Visual Studio,Google Cloud Datalab Notebooks,A personal computer or laptop,3
Student,< 1 years,"['Python', 'R', 'Javascript', 'MATLAB']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Research Scientist,10-20 years,"['Python', 'SQL', 'C++']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Research Scientist,< 1 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Analyst,5-10 years,"['Python', 'R', 'Javascript']",Jupyter (JupyterLab,Colab Notebooks,A cloud computing platform (AWS,2
Business Analyst,5-10 years,"['Python', 'SQL']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Business Analyst,5-10 years,['Python'],Visual Studio Code (VSCode),Google Cloud AI Platform Notebooks,A cloud computing platform (AWS,2
DBA/Database Engineer,20+ years,"['Python', 'SQL', 'Bash']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Research Scientist,5-10 years,"['Python', 'R', 'C']",Jupyter (JupyterLab,Colab Notebooks,A personal computer or laptop,3
Other,< 1 years,"['Python', 'SQL']",Jupyter (JupyterLab,Unknown,A personal computer or laptop,0
Other,10-20 years,"['Python', 'R', 'SQL', 'Javascript', 'Bash', 'Other']",Jupyter (JupyterLab,Kaggle Notebooks,A personal computer or laptop,1
Data Analyst,1-2 years,['Python'],Visual Studio Code (VSCode),Colab Notebooks,A personal computer or laptop,3
Data Analyst,3-5 years,['Python'],Jupyter (JupyterLab,Kaggle Notebooks,A cloud computing platform (AWS,2
Statistician,< 1 years,['R'],Unknown,Unknown,Unknown,0
Student,1-2 years,['R'],RStudio,Colab Notebooks,A personal computer or laptop,3
Data Scientist,3-5 years,['Python'],Spyder,Unknown,A personal computer or laptop,0
Research Scientist,5-10 years,"['Python', 'SQL']",Jupyter (JupyterLab,Azure Notebooks,A personal computer or laptop,3
